area_swept_ha_der,date_yyyymmdd,depth_hi_prec_m,invertebrate_weight_kg,latitude_hi_prec_dd,longitude_hi_prec_dd,mean_seafloor_dep_position_type,midtow_position_type,nonspecific_organics_weight_kg,performance,program,project,sample_duration_hr_der,sampling_end_hhmmss,sampling_start_hhmmss,station_code,tow_end_timestamp,tow_start_timestamp,trawl_id,vertebrate_weight_kg,vessel,vessel_id,year,year_stn_invalid
1.913195588,20160902,466.8,109.82,44.6072996,-124.8678636,Bottom Depth,Lat:median; Lon:median,1.273,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.265556,114509,112913,9063,2016-09-02T12:06:23Z,2016-09-02T11:04:56Z,2.01603E+11,173.65,Ms. Julie,10,2016,NA
1.715746903,20160902,334.8,55.286,44.58266891,-124.7413357,Bottom Depth,Lat:median; Lon:median,12.914,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.283889,133653,131951,9098,2016-09-02T13:57:44Z,2016-09-02T13:04:58Z,2.01603E+11,354.11,Ms. Julie,10,2016,NA
1.330444206,20160902,125.9,15.05,44.51031398,-124.5579686,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.281111,162220,160528,9165,2016-09-02T16:38:32Z,2016-09-02T15:53:24Z,2.01603E+11,114.61,Ms. Julie,10,2016,NA
1.345158854,20160902,97,27.464,44.44786772,-124.5290642,Bottom Depth,Lat:median; Lon:median,3.932,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.273333,180518,174854,9228,2016-09-02T18:17:13Z,2016-09-02T17:40:25Z,2.01603E+11,193.37,Ms. Julie,10,2016,NA
1.477339839,20160903,81.4,418.8,44.00411777,-124.2657826,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.289167,70347,64626,9631,2016-09-03T07:15:03Z,2016-09-03T06:27:02Z,2.01603E+11,191.21,Ms. Julie,10,2016,NA
1.585193296,20160903,393.4,22.058,43.82323763,-124.8733634,Bottom Depth,Lat:median; Lon:median,1.267,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.276111,164127,162453,9799,2016-09-03T17:00:57Z,2016-09-03T16:07:49Z,2.01603E+11,267.56,Ms. Julie,10,2016,NA
1.533507755,20160904,453.4,170.536,43.72003782,-124.6924459,Bottom Depth,Lat:median; Lon:median,2.981,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.274444,71449,65821,9897,2016-09-04T07:39:08Z,2016-09-04T06:38:22Z,2.01603E+11,175.69,Ms. Julie,10,2016,NA
1.772593968,20160904,945.9,40.682,43.41313511,-125.0392937,Bottom Depth,Lat:median; Lon:median,0.291,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.332778,185701,183703,10118,2016-09-04T19:32:10Z,2016-09-04T18:07:27Z,2.01603E+11,251.21,Ms. Julie,10,2016,NA
1.427638391,20160905,161.7,64.451,43.56900617,-124.5214569,Bottom Depth,Lat:median; Lon:median,0.817,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.271944,70610,64951,10022,2016-09-05T07:17:34Z,2016-09-05T06:41:44Z,2.01603E+11,237.43,Ms. Julie,10,2016,NA
1.612121515,20160906,142.3,43.67,42.99304125,-124.6927381,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.279722,153810,152123,10435,2016-09-06T15:49:44Z,2016-09-06T15:11:59Z,2.01603E+11,125.5,Ms. Julie,10,2016,NA
1.672042224,20160906,143.9,106.34,42.95032839,-124.7237757,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.288889,182742,181022,10452,2016-09-06T18:44:08Z,2016-09-06T17:59:44Z,2.01603E+11,212.31,Ms. Julie,10,2016,NA
2.207231977,20160907,1042.4,28.412,43.1765423,-125.0272892,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.393333,72748,70412,10310,2016-09-07T08:14:39Z,2016-09-07T06:27:12Z,2.01603E+11,570.85,Ms. Julie,10,2016,NA
1.756501705,20160907,260.3,10.8,43.12223867,-124.7754635,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.2775,103932,102253,10358,2016-09-07T10:53:39Z,2016-09-07T10:06:56Z,2.01603E+11,1024.82,Ms. Julie,10,2016,NA
1.626914102,20160907,375,108.478,43.05372969,-124.8888144,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.256667,135141,133617,10391,2016-09-07T14:10:48Z,2016-09-07T13:15:37Z,2.01603E+11,294.02,Ms. Julie,10,2016,NA
1.508768039,20160907,368.2,152.579,42.95759932,-124.9065667,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.264722,153851,152258,10447,2016-09-07T15:58:37Z,2016-09-07T15:07:59Z,2.01603E+11,312.14,Ms. Julie,10,2016,NA
2.115595681,20160907,1038.3,32.744,42.62896542,-124.9462716,Bottom Depth,Lat:median; Lon:median,1.187,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.34,190529,184505,10616,2016-09-07T19:48:21Z,2016-09-07T18:14:09Z,2.01603E+11,643.18,Ms. Julie,10,2016,NA
1.713909803,20160908,352.9,59.883,42.53847278,-124.7755468,Bottom Depth,Lat:median; Lon:median,0.727,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.287778,100714,94958,10681,2016-09-08T10:25:53Z,2016-09-08T09:32:39Z,2.01603E+11,613.31,Ms. Julie,10,2016,NA
2.505732561,20160915,1158.5,293.036,41.98755385,-125.0539421,Bottom Depth,Lat:median; Lon:median,13.604,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.451389,73703,70958,10699,2016-09-15T08:15:52Z,2016-09-15T06:39:09Z,2.01603E+11,434.76,Ms. Julie,10,2016,NA
2.679275547,20160915,1072.1,87.06,41.77236845,-124.9250625,Bottom Depth,Lat:median; Lon:median,1.254,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.511389,130411,123330,11153,2016-09-15T13:36:35Z,2016-09-15T12:04:36Z,2.01603E+11,603.21,Ms. Julie,10,2016,NA
2.275949785,20160915,1014.2,76.067,41.7340424,-124.9475083,Bottom Depth,Lat:median; Lon:median,1.111,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.381944,154800,152505,11178,2016-09-15T16:27:11Z,2016-09-15T14:49:21Z,2.01603E+11,407.74,Ms. Julie,10,2016,NA
2.499732193,20160915,871.7,41.076,41.63076645,-124.7755708,Bottom Depth,Lat:median; Lon:median,21.473,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.392222,184529,182157,11260,2016-09-15T19:18:10Z,2016-09-15T17:54:41Z,2.01603E+11,248.61,Ms. Julie,10,2016,NA
1.69946784,20160916,477,47.573,41.77010763,-124.5449823,Bottom Depth,Lat:median; Lon:median,1.682,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.310278,72921,71044,11164,2016-09-16T07:51:48Z,2016-09-16T06:49:37Z,2.01603E+11,218.92,Ms. Julie,10,2016,NA
2.617620225,20160916,828.2,29.431,41.64122943,-124.6724215,Bottom Depth,Lat:median; Lon:median,1.073,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.376389,102804,100529,11263,2016-09-16T10:59:35Z,2016-09-16T09:41:01Z,2.01603E+11,256,Ms. Julie,10,2016,NA
1.830373916,20160916,196.4,42.913,41.46845226,-124.4837211,Bottom Depth,Lat:median; Lon:median,1.069,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.290556,182526,180800,11403,2016-09-16T18:39:45Z,2016-09-16T17:52:28Z,2.01603E+11,342.07,Ms. Julie,10,2016,NA
1.650241894,20160917,142.7,17.302,40.94040723,-124.3670076,Bottom Depth,Lat:median; Lon:median,1.977,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.288056,133625,131908,11800,2016-09-17T13:47:41Z,2016-09-17T13:10:44Z,2.01603E+11,471.73,Ms. Julie,10,2016,NA
1.764460164,20160917,425.5,129.045,40.96263733,-124.467356,Bottom Depth,Lat:median; Lon:median,7.432,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.313056,152343,150456,11774,2016-09-17T15:42:12Z,2016-09-17T14:47:18Z,2.01603E+11,475.13,Ms. Julie,10,2016,NA
1.526487194,20160917,585.7,21.465,40.91747526,-124.5956546,Bottom Depth,Lat:median; Lon:median,3.329,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.294167,172302,170523,11811,2016-09-17T17:46:41Z,2016-09-17T16:44:22Z,2.01603E+11,141.29,Ms. Julie,10,2016,NA
2.137501909,20160918,784.1,8.88,40.2885891,-124.8856898,Bottom Depth,Lat:median; Lon:median,1.146,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.361389,102018,95837,12230,2016-09-18T10:48:51Z,2016-09-18T09:34:27Z,2.01603E+11,225.94,Ms. Julie,10,2016,NA
1.881544546,20160918,991.2,18.728,40.25055085,-124.9810779,Bottom Depth,Lat:median; Lon:median,1.202,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.318889,123301,121353,12257,2016-09-18T13:12:35Z,2016-09-18T11:43:16Z,2.01603E+11,289.48,Ms. Julie,10,2016,NA
2.535175971,20160918,1164.3,61.945,40.1148175,-124.9849337,Bottom Depth,Lat:median; Lon:median,0.332,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.387222,151711,145357,12386,2016-09-18T15:58:56Z,2016-09-18T14:17:02Z,2.01603E+11,267.54,Ms. Julie,10,2016,NA
1.935026348,20160922,112.5,53.23,38.81597213,-123.7499916,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.297222,72357,70607,13297,2016-09-22T07:35:51Z,2016-09-22T06:59:11Z,2.01603E+11,143.98,Ms. Julie,10,2016,NA
1.722699902,20160922,266.5,70.02,38.68143093,-123.7737348,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.270278,92551,90938,13357,2016-09-22T09:42:10Z,2016-09-22T08:56:29Z,2.01603E+11,550.38,Ms. Julie,10,2016,NA
1.819886099,20160922,135.2,40.07,38.67783714,-123.6619656,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.293611,115844,114107,13361,2016-09-22T12:12:16Z,2016-09-22T11:32:28Z,2.01603E+11,101.09,Ms. Julie,10,2016,NA
1.706501943,20160922,198.7,66.514,38.617639,-123.6893014,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.275,141800,140130,13395,2016-09-22T14:32:13Z,2016-09-22T13:52:18Z,2.01603E+11,130.17,Ms. Julie,10,2016,NA
1.894703899,20160923,91.1,36.35,38.47994153,-123.3100441,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.291111,72435,70707,13479,2016-09-23T07:35:52Z,2016-09-23T07:03:39Z,2.01603E+11,48.83,Ms. Julie,10,2016,NA
1.677449525,20160923,731,10.788,38.41427181,-123.6842472,Bottom Depth,Lat:median; Lon:median,1.097,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.273056,150057,144434,13510,2016-09-23T15:31:39Z,2016-09-23T14:22:57Z,2.01603E+11,399.8,Ms. Julie,10,2016,NA
1.91937382,20160923,726.2,12.482,38.3527968,-123.6562704,Bottom Depth,Lat:median; Lon:median,1.075,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.293056,171411,165636,13556,2016-09-23T17:44:27Z,2016-09-23T16:35:32Z,2.01603E+11,403.15,Ms. Julie,10,2016,NA
1.577014138,20160928,105.4,7.9,37.43585248,-122.83263,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.280556,123035,121345,14152,2016-09-28T12:42:49Z,2016-09-28T12:07:03Z,2.01603E+11,75.7,Ms. Julie,10,2016,NA
1.773662813,20160928,76.6,59.6,37.29952521,-122.5330314,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.29,151935,150211,14280,2016-09-28T15:33:23Z,2016-09-28T14:52:58Z,2.01603E+11,96.01,Ms. Julie,10,2016,NA
1.632282213,20160928,459.6,47.55,37.13302452,-122.788812,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.255,182207,180649,14406,2016-09-28T18:50:21Z,2016-09-28T17:47:41Z,2.01603E+11,139.05,Ms. Julie,10,2016,NA
1.629918773,20160929,148,17.27,37.06681466,-122.6429871,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.272222,72456,70836,14463,2016-09-29T07:39:32Z,2016-09-29T06:57:59Z,2.01603E+11,401.36,Ms. Julie,10,2016,NA
1.677791472,20160929,433.7,12.44,37.00812808,-122.6372128,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.265278,102048,100453,14515,2016-09-29T10:44:16Z,2016-09-29T09:48:08Z,2.01603E+11,457.07,Ms. Julie,10,2016,NA
1.625983041,20160929,200.8,4.17,37.03106189,-122.6080636,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.267222,123729,122127,14492,2016-09-29T12:54:00Z,2016-09-29T12:10:41Z,2.01603E+11,323.71,Ms. Julie,10,2016,NA
1.516120939,20160929,130.2,13.87,37.00171903,-122.4556343,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.258056,145401,143832,14521,2016-09-29T15:11:44Z,2016-09-29T14:32:42Z,2.01603E+11,390.21,Ms. Julie,10,2016,NA
1.458709528,20160929,122.9,160.154,36.91278476,-122.2565889,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.256944,172334,170809,14576,2016-09-29T17:42:03Z,2016-09-29T16:54:03Z,2.01603E+11,532.41,Ms. Julie,10,2016,NA
1.607737979,20161010,420.2,836.591,34.28174156,-119.8679499,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.335278,72559,70552,16878,2016-10-10T07:45:12Z,2016-10-10T06:42:39Z,2.01603E+11,36.262,Ms. Julie,10,2016,NA
1.782689564,20161010,102.2,2.34,34.11893206,-119.9073201,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.2925,115434,113701,17183,2016-10-10T12:05:18Z,2016-10-10T11:32:12Z,2.01603E+11,25.69,Ms. Julie,10,2016,NA
1.313177359,20160904,496.5,108.73,44.39987734,-124.8702255,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.369167,152546,150337,9249,2016-09-04T16:17:40Z,2016-09-04T14:49:21Z,2.01603E+11,108.36,Noahs Ark,17,2016,NA
0.752944576,20160607,90.1,NA,44.27363161,-124.6221664,Bottom Depth,Lat:median; Lon:median,NA,Unsatisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.135556,90628,85820,9377,2016-06-07T09:16:02Z,2016-06-07T08:50:52Z,2.01603E+11,35.94,Excalibur,8,2016,NA
1.674088304,20161013,121.6,52.598,33.44213016,-118.5986297,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.283889,113404,111702,18827,2016-10-13T11:44:14Z,2016-10-13T11:09:07Z,2.01603E+11,49.91,Ms. Julie,10,2016,NA
1.72156903,20161015,331.3,207.668,32.93765242,-117.3409164,Bottom Depth,Lat:median; Lon:median,4.097,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.285,105502,103756,20190,2016-10-15T11:10:12Z,2016-10-15T10:21:16Z,2.01603E+11,74.955,Ms. Julie,10,2016,NA
1.980657333,20161015,718.8,29.078,32.95523416,-117.4555522,Bottom Depth,Lat:median; Lon:median,0.362,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.343333,130815,124739,20185,2016-10-15T13:39:17Z,2016-10-15T12:25:31Z,2.01603E+11,49.87,Ms. Julie,10,2016,NA
1.613913785,20161017,446.3,312.432,33.53242342,-117.8602543,Bottom Depth,Lat:median; Lon:median,226.1,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.280278,71957,70308,18430,2016-10-17T07:40:08Z,2016-10-17T06:46:16Z,2.01603E+11,85.428,Ms. Julie,10,2016,NA
1.525589183,20160821,253,58.56,47.85628236,-125.1713138,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.285833,175817,174108,5367,2016-08-21T18:16:11Z,2016-08-21T17:28:49Z,2.01603E+11,468.78,Noahs Ark,17,2016,NA
1.477783718,20160821,88.2,21.72,47.98207945,-124.9280153,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.299722,200630,194831,5177,2016-08-21T20:10:17Z,2016-08-21T19:39:40Z,2.01603E+11,73.55,Noahs Ark,17,2016,NA
1.479047617,20160822,82.9,88.43,48.21890972,-124.9093207,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.288333,64105,62347,4754,2016-08-22T06:49:50Z,2016-08-22T06:14:32Z,2.01603E+11,49.4,Noahs Ark,17,2016,NA
1.507454363,20160822,182.9,94.708,48.32863813,-125.2557842,Bottom Depth,Lat:median; Lon:median,50.653,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.291944,94947,93216,4482,2016-08-22T09:59:46Z,2016-08-22T09:20:54Z,2.01603E+11,511.71,Noahs Ark,17,2016,NA
0.86161327,20160822,124.6,1.9,48.22059,-125.2598375,Bottom Depth,(Start+End)/2,NA,Unsatisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.153056,121648,120737,4745,2016-08-22T12:28:47Z,2016-08-22T11:57:26Z,2.01603E+11,54.94,Noahs Ark,17,2016,NA
1.81010054,20160823,466,55.634,47.17264314,-124.980929,Bottom Depth,Lat:median; Lon:median,36.065,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.316944,130548,124647,6412,2016-08-23T13:26:19Z,2016-08-23T12:31:39Z,2.01603E+11,195.59,Noahs Ark,17,2016,NA
1.581201421,20160823,142.1,3.412,47.03642515,-124.8004048,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.275278,152340,150709,6578,2016-08-23T15:33:25Z,2016-08-23T14:57:39Z,2.01603E+11,461.74,Noahs Ark,17,2016,NA
1.654133736,20160823,127.8,8.768,46.83311783,-124.6514658,Bottom Depth,Lat:median; Lon:median,3.035,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.284444,175804,174100,6776,2016-08-23T18:05:11Z,2016-08-23T17:33:04Z,2.01603E+11,203.14,Noahs Ark,17,2016,NA
1.671568401,20160823,198.2,13.52,46.62466978,-124.6451834,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.307222,195127,193301,6966,2016-08-23T20:00:28Z,2016-08-23T19:21:50Z,2.01603E+11,1702.86,Noahs Ark,17,2016,NA
2.433239299,20160824,895.7,12.88,46.65787235,-125.0770705,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.389167,65617,63256,6922,2016-08-24T07:30:32Z,2016-08-24T06:02:00Z,2.01603E+11,126.15,Noahs Ark,17,2016,NA
2.314276478,20160824,1016.8,20.32,46.6007449,-125.0316804,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.386667,100519,94207,6987,2016-08-24T10:42:28Z,2016-08-24T09:11:29Z,2.01603E+11,169.93,Noahs Ark,17,2016,NA
2.03179886,20160824,939.1,24,46.458685,-124.7896942,Bottom Depth,(Start+End)/2,NA,Unsatisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.346944,130034,123945,7113,2016-08-24T13:42:29Z,2016-08-24T12:04:52Z,2.01603E+11,265.142,Noahs Ark,17,2016,NA
2.323994462,20160824,796.1,125.04,46.46741916,-124.7523179,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.363611,150725,144536,7114,2016-08-24T15:38:00Z,2016-08-24T14:21:31Z,2.01603E+11,49.23,Noahs Ark,17,2016,NA
1.562307149,20160824,988.9,27.76,46.23739152,-124.9634852,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.310278,184557,182720,7238,2016-08-24T19:20:04Z,2016-08-24T17:49:32Z,2.01603E+11,79.19,Noahs Ark,17,2016,NA
1.88237478,20160825,1041.4,30.572,46.32922167,-124.8426083,Bottom Depth,(Start+End)/2,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.321667,70235,64317,7238,2016-08-25T07:35:12Z,2016-08-25T06:04:25Z,2.01603E+11,366.506,Noahs Ark,17,2016,NA
1.851492614,20160825,134.9,15.61,46.36452347,-124.4883513,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.291667,95654,93924,7213,2016-08-25T10:06:32Z,2016-08-25T09:31:00Z,2.01603E+11,274.05,Noahs Ark,17,2016,NA
1.672802547,20160825,127,21.41,46.30588816,-124.4887571,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.292778,105010,103236,7284,2016-08-25T11:05:33Z,2016-08-25T10:24:24Z,2.01603E+11,502.11,Noahs Ark,17,2016,NA
1.507799134,20160826,138.6,29.94,46.20160624,-124.435934,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.285556,64728,63020,7393,2016-08-26T07:24:27Z,2016-08-26T06:17:39Z,2.01603E+11,495.93,Noahs Ark,17,2016,NA
1.669880533,20160826,121.9,99.09,46.06020669,-124.3530216,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.288056,121404,115647,7545,2016-08-26T12:22:42Z,2016-08-26T11:46:59Z,2.01603E+11,818.65,Noahs Ark,17,2016,NA
1.281900836,20160826,155.1,210.306,45.94562474,-124.4889333,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.298056,150222,144429,7694,2016-08-26T15:16:13Z,2016-08-26T14:34:17Z,2.01603E+11,332.164,Noahs Ark,17,2016,NA
1.722313017,20160826,172.9,108.17,45.85456824,-124.5892751,Bottom Depth,Lat:median; Lon:median,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.327222,173509,171531,7764,2016-08-26T17:45:12Z,2016-08-26T17:05:58Z,2.01603E+11,431.26,Noahs Ark,17,2016,NA
2.085107254,20160826,559.3,109.862,45.87225528,-124.7710137,Bottom Depth,Lat:median; Lon:median,2.313,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.356389,193920,191757,7759,2016-08-26T19:59:42Z,2016-08-26T18:56:13Z,2.01603E+11,251.63,Noahs Ark,17,2016,NA
1.356466741,20160827,280,22.325,45.73746365,-124.7328674,Bottom Depth,Lat:median; Lon:median,7.064,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.28,64725,63037,7904,2016-08-27T07:02:15Z,2016-08-27T06:17:02Z,2.01603E+11,354.96,Noahs Ark,17,2016,NA
